timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2022-01-24T23:03:25Z,LMS6-8158434,2125,37.93787,-75.47208,678.2,5.2,17.0,52.5,-273.0,-1.0,-1.0,LMS6-403,405.885,29.2,-187,-1,-1.0,-1,-1
2022-01-24T23:03:26Z,LMS6-8158434,2126,37.93798,-75.47195,683.4,5.2,17.3,42.9,-273.0,-1.0,-1.0,LMS6-403,405.885,29.5,-187,-1,-1.0,-1,-1
2022-01-24T23:03:27Z,LMS6-8158434,2127,37.93811,-75.47185,688.9,5.5,16.3,32.8,-273.0,-1.0,-1.0,LMS6-403,405.885,31.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:28Z,LMS6-8158434,2128,37.93822,-75.47178,694.3,5.4,13.8,25.4,-273.0,-1.0,-1.0,LMS6-403,405.885,31.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:29Z,LMS6-8158434,2129,37.93830,-75.47174,700.6,6.8,10.1,21.5,-273.0,-1.0,-1.0,LMS6-403,405.885,30.5,-187,-1,-1.0,-1,-1
2022-01-24T23:03:30Z,LMS6-8158434,2130,37.93836,-75.47169,707.0,6.5,7.7,35.0,-273.0,-1.0,-1.0,LMS6-403,405.885,30.5,-187,-1,-1.0,-1,-1
2022-01-24T23:03:31Z,LMS6-8158434,2131,37.93840,-75.47159,714.5,7.6,10.0,59.4,-273.0,-1.0,-1.0,LMS6-403,405.885,30.5,-187,-1,-1.0,-1,-1
2022-01-24T23:03:33Z,LMS6-8158434,2133,37.93852,-75.47127,725.7,4.7,17.0,63.7,-273.0,-1.0,-1.0,LMS6-403,405.885,29.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:34Z,LMS6-8158434,2134,37.93860,-75.47110,729.1,3.1,18.0,57.7,-273.0,-1.0,-1.0,LMS6-403,405.885,29.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:35Z,LMS6-8158434,2135,37.93871,-75.47094,733.2,4.1,18.5,51.1,-273.0,-1.0,-1.0,LMS6-403,405.885,28.1,-187,-1,-1.0,-1,-1
2022-01-24T23:03:36Z,LMS6-8158434,2136,37.93882,-75.47080,737.8,4.7,17.7,44.3,-273.0,-1.0,-1.0,LMS6-403,405.885,28.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:37Z,LMS6-8158434,2137,37.93894,-75.47069,743.2,5.3,16.0,36.6,-273.0,-1.0,-1.0,LMS6-403,405.885,30.6,-187,-1,-1.0,-1,-1
2022-01-24T23:03:38Z,LMS6-8158434,2138,37.93905,-75.47061,749.4,6.2,14.0,29.0,-273.0,-1.0,-1.0,LMS6-403,405.885,30.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:39Z,LMS6-8158434,2139,37.93914,-75.47056,755.2,6.3,11.2,26.6,-273.0,-1.0,-1.0,LMS6-403,405.885,30.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:40Z,LMS6-8158434,2140,37.93920,-75.47049,760.9,5.7,8.9,37.7,-273.0,-1.0,-1.0,LMS6-403,405.885,28.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:41Z,LMS6-8158434,2141,37.93924,-75.47040,767.0,6.0,8.9,63.3,-273.0,-1.0,-1.0,LMS6-403,405.885,29.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:42Z,LMS6-8158434,2142,37.93927,-75.47027,772.2,5.1,12.0,74.1,-273.0,-1.0,-1.0,LMS6-403,405.885,29.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:43Z,LMS6-8158434,2143,37.93932,-75.47011,777.4,5.2,15.6,68.6,-273.0,-1.0,-1.0,LMS6-403,405.885,29.8,-187,-1,-1.0,-1,-1
2022-01-24T23:03:44Z,LMS6-8158434,2144,37.93940,-75.46994,782.7,5.1,17.5,58.1,-273.0,-1.0,-1.0,LMS6-403,405.885,29.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:46Z,LMS6-8158434,2146,37.93964,-75.46970,793.2,5.3,16.6,32.0,-273.0,-1.0,-1.0,LMS6-403,405.885,30.6,-187,-1,-1.0,-1,-1
2022-01-24T23:03:47Z,LMS6-8158434,2147,37.93976,-75.46963,798.3,5.1,13.9,24.6,-273.0,-1.0,-1.0,LMS6-403,405.885,30.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:48Z,LMS6-8158434,2148,37.93984,-75.46958,803.5,5.6,10.0,28.9,-273.0,-1.0,-1.0,LMS6-403,405.885,30.7,-187,-1,-1.0,-1,-1
2022-01-24T23:03:49Z,LMS6-8158434,2149,37.93988,-75.46950,809.4,6.0,8.4,52.9,-273.0,-1.0,-1.0,LMS6-403,405.885,29.9,-187,-1,-1.0,-1,-1
2022-01-24T23:03:50Z,LMS6-8158434,2150,37.93992,-75.46938,814.6,5.2,11.1,68.3,-273.0,-1.0,-1.0,LMS6-403,405.885,30.3,-187,-1,-1.0,-1,-1
2022-01-24T23:03:51Z,LMS6-8158434,2151,37.93997,-75.46923,820.0,5.4,14.9,66.2,-273.0,-1.0,-1.0,LMS6-403,405.885,30.3,-187,-1,-1.0,-1,-1
2022-01-24T23:03:52Z,LMS6-8158434,2152,37.94006,-75.46907,826.8,6.3,17.5,54.7,-273.0,-1.0,-1.0,LMS6-403,405.885,29.4,-187,-1,-1.0,-1,-1
2022-01-24T23:03:53Z,LMS6-8158434,2153,37.94018,-75.46893,833.2,6.5,18.0,42.1,-273.0,-1.0,-1.0,LMS6-403,405.885,30.3,-187,-1,-1.0,-1,-1
2022-01-24T23:03:54Z,LMS6-8158434,2154,37.94030,-75.46883,838.4,5.0,15.5,34.6,-273.0,-1.0,-1.0,LMS6-403,405.885,30.3,-187,-1,-1.0,-1,-1
2022-01-24T23:03:55Z,LMS6-8158434,2155,37.94039,-75.46876,843.5,5.2,11.8,33.5,-273.0,-1.0,-1.0,LMS6-403,405.885,30.0,-187,-1,-1.0,-1,-1
