timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2022-01-24T11:02:23Z,LMS6-8182408,1268,37.92034,-75.47197,569.3,6.0,9.5,162.4,-273.0,-1.0,-1.0,LMS6-403,405.888,27.6,-375,-1,-1.0,-1,-1
2022-01-24T11:02:24Z,LMS6-8182408,1269,37.92028,-75.47197,575.0,5.7,6.0,178.1,-273.0,-1.0,-1.0,LMS6-403,405.888,27.6,-375,-1,-1.0,-1,-1
2022-01-24T11:02:25Z,LMS6-8182408,1270,37.92025,-75.47196,580.2,5.1,3.7,175.3,-273.0,-1.0,-1.0,LMS6-403,405.888,27.3,-375,-1,-1.0,-1,-1
2022-01-24T11:02:26Z,LMS6-8182408,1271,37.92022,-75.47194,585.5,4.9,4.2,140.1,-273.0,-1.0,-1.0,LMS6-403,405.888,27.3,-562,-1,-1.0,-1,-1
2022-01-24T11:02:27Z,LMS6-8182408,1272,37.92018,-75.47185,591.6,5.8,8.6,122.4,-273.0,-1.0,-1.0,LMS6-403,405.888,26.7,-562,-1,-1.0,-1,-1
2022-01-24T11:02:28Z,LMS6-8182408,1273,37.92010,-75.47176,597.5,5.8,11.9,133.3,-273.0,-1.0,-1.0,LMS6-403,405.888,26.7,-562,-1,-1.0,-1,-1
2022-01-24T11:02:29Z,LMS6-8182408,1274,37.92001,-75.47167,602.6,5.3,12.4,143.6,-273.0,-1.0,-1.0,LMS6-403,405.888,26.5,-375,-1,-1.0,-1,-1
2022-01-24T11:02:30Z,LMS6-8182408,1275,37.91992,-75.47162,608.4,5.8,10.8,155.9,-273.0,-1.0,-1.0,LMS6-403,405.888,27.1,-375,-1,-1.0,-1,-1
2022-01-24T11:02:31Z,LMS6-8182408,1276,37.91986,-75.47161,613.4,5.3,6.9,170.4,-273.0,-1.0,-1.0,LMS6-403,405.888,27.1,-375,-1,-1.0,-1,-1
2022-01-24T11:02:32Z,LMS6-8182408,1277,37.91983,-75.47160,618.9,5.3,3.6,161.4,-273.0,-1.0,-1.0,LMS6-403,405.888,27.1,-562,-1,-1.0,-1,-1
2022-01-24T11:02:33Z,LMS6-8182408,1278,37.91980,-75.47156,623.6,4.8,4.6,128.7,-273.0,-1.0,-1.0,LMS6-403,405.888,28.5,-562,-1,-1.0,-1,-1
2022-01-24T11:02:34Z,LMS6-8182408,1279,37.91976,-75.47148,629.7,5.7,8.4,126.8,-273.0,-1.0,-1.0,LMS6-403,405.888,28.5,-562,-1,-1.0,-1,-1
2022-01-24T11:02:35Z,LMS6-8182408,1280,37.91968,-75.47139,635.1,5.6,11.6,136.7,-273.0,-1.0,-1.0,LMS6-403,405.888,28.5,-562,-1,-1.0,-1,-1
2022-01-24T11:02:36Z,LMS6-8182408,1281,37.91958,-75.47132,640.4,5.1,12.6,150.0,-273.0,-1.0,-1.0,LMS6-403,405.888,26.8,-375,-1,-1.0,-1,-1
2022-01-24T11:02:37Z,LMS6-8182408,1282,37.91950,-75.47129,646.7,6.4,9.4,164.0,-273.0,-1.0,-1.0,LMS6-403,405.888,26.7,-375,-1,-1.0,-1,-1
2022-01-24T11:02:38Z,LMS6-8182408,1283,37.91944,-75.47127,653.2,6.5,7.0,169.2,-273.0,-1.0,-1.0,LMS6-403,405.888,26.7,-562,-1,-1.0,-1,-1
2022-01-24T11:02:39Z,LMS6-8182408,1284,37.91939,-75.47124,657.8,5.2,5.3,150.6,-273.0,-1.0,-1.0,LMS6-403,405.888,26.7,-562,-1,-1.0,-1,-1
2022-01-24T11:02:40Z,LMS6-8182408,1285,37.91935,-75.47118,663.5,5.2,7.7,129.8,-273.0,-1.0,-1.0,LMS6-403,405.888,27.8,-562,-1,-1.0,-1,-1
