timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2022-01-26T11:02:47Z,LMS6-8182019,1104,37.91949,-75.47072,766.5,5.1,12.9,165.7,-273.0,-1.0,-1.0,LMS6-403,405.888,32.1,187,-1,-1.0,-1,-1
2022-01-26T11:02:48Z,LMS6-8182019,1105,37.91938,-75.47066,771.8,5.5,13.6,159.3,-273.0,-1.0,-1.0,LMS6-403,405.888,30.9,187,-1,-1.0,-1,-1
2022-01-26T11:02:49Z,LMS6-8182019,1106,37.91926,-75.47063,778.1,6.4,12.7,167.4,-273.0,-1.0,-1.0,LMS6-403,405.888,31.3,187,-1,-1.0,-1,-1
2022-01-26T11:02:50Z,LMS6-8182019,1107,37.91915,-75.47064,784.5,6.4,12.2,183.3,-273.0,-1.0,-1.0,LMS6-403,405.888,32.0,187,-1,-1.0,-1,-1
2022-01-26T11:02:51Z,LMS6-8182019,1108,37.91907,-75.47068,789.9,5.6,9.7,199.1,-273.0,-1.0,-1.0,LMS6-403,405.888,32.0,187,-1,-1.0,-1,-1
2022-01-26T11:02:52Z,LMS6-8182019,1109,37.91901,-75.47072,795.1,5.2,7.2,209.7,-273.0,-1.0,-1.0,LMS6-403,405.888,32.3,187,-1,-1.0,-1,-1
2022-01-26T11:02:53Z,LMS6-8182019,1110,37.91898,-75.47073,800.9,5.9,4.3,197.6,-273.0,-1.0,-1.0,LMS6-403,405.888,32.3,187,-1,-1.0,-1,-1
2022-01-26T11:02:54Z,LMS6-8182019,1111,37.91894,-75.47071,806.8,5.9,4.9,153.3,-273.0,-1.0,-1.0,LMS6-403,405.888,32.3,187,-1,-1.0,-1,-1
2022-01-26T11:02:55Z,LMS6-8182019,1112,37.91888,-75.47065,812.4,5.8,8.1,138.4,-273.0,-1.0,-1.0,LMS6-403,405.888,32.1,187,-1,-1.0,-1,-1
2022-01-26T11:02:56Z,LMS6-8182019,1113,37.91880,-75.47057,817.0,4.7,11.0,145.5,-273.0,-1.0,-1.0,LMS6-403,405.888,33.0,187,-1,-1.0,-1,-1
